%hc	wc	length	Tamb	Q	Uin	Temperature (degC), Boundary Probe 1	Temperature (degC), Back Air Temperature Probe 2	Temperature (degC), Back Solid Temperature Probe 3	Temperature (degC), Front All Temperature Probe 4	Temperature (degC), Front Air Temperature Probe 5	Temperature (degC), Front Solid Temperature Probe 6	Pressure (Pa), Pressure Probe 1	Pressure (Pa), Pressure Probe 2	Pressure (Pa), Pressure Probe 3	Velocity magnitude (m/s), Speed Probe 1	Velocity magnitude (m/s), Speed Probe 2	Temperature (degC), Stack Temperature Probe 1	Temperature (degC), Stack Temperature Probe
0.0012500	7.5000E-4	0.090000	293.15	5.5000	1272.0	29.689	29.319	26.224	20.402	20.103	20.856	829.66	811.05	850.11	8.1572	9.0745	26.108	26.108
0.0012500	7.5000E-4	0.090000	313.15	5.5000	1272.0	50.279	49.926	46.474	40.411	40.106	40.873	861.53	843.91	880.92	8.1768	9.0908	46.355	46.355
0.0012500	7.5000E-4	0.090000	253.15	5.5000	3132.0	0.96935	-0.044461	-5.7941	-19.061	-19.759	-18.003	789.62	768.50	812.76	8.1182	9.4633	-6.0676	-6.0676
0.0012500	7.5000E-4	0.090000	273.15	5.5000	3132.0	22.417	21.461	14.773	0.96496	0.24913	2.0503	824.30	804.51	846.03	8.1377	9.4792	14.493	14.493
0.0012500	7.5000E-4	0.090000	293.15	5.5000	3132.0	43.860	42.955	35.355	20.989	20.257	22.098	858.88	840.22	879.37	8.1573	9.4937	35.069	35.069
0.0012500	7.5000E-4	0.090000	313.15	5.5000	3132.0	65.297	64.437	55.953	41.010	40.264	42.141	892.48	874.83	911.91	8.1770	9.5075	55.660	55.660
0.0012500	7.5000E-4	0.090000	253.15	5.5000	5040.0	13.820	12.179	3.0120	-18.493	-19.603	-16.809	813.46	792.28	836.69	8.1177	9.9017	2.5719	2.5719
0.0012500	7.5000E-4	0.090000	273.15	5.5000	5040.0	36.124	34.582	23.900	1.5500	0.41032	3.2780	849.52	829.67	871.31	8.1370	9.9143	23.450	23.450
0.0012500	7.5000E-4	0.090000	293.15	5.5000	5040.0	58.418	56.964	44.807	21.589	20.423	23.357	885.84	867.14	906.39	8.1563	9.9257	44.346	44.346
0.0012500	7.5000E-4	0.090000	313.15	5.5000	5040.0	80.705	79.329	65.741	41.625	40.434	43.429	920.87	903.18	940.36	8.1759	9.9364	65.271	65.271
0.0012500	7.5000E-4	0.090000	253.15	7.7500	1272.0	-13.860	-14.255	-15.513	-19.711	-19.931	-19.378	1138.0	1097.0	1182.8	11.383	12.612	-15.615	-15.615
0.0012500	7.5000E-4	0.090000	273.15	7.7500	1272.0	6.5621	6.1833	4.6458	0.29802	0.071836	0.64096	1177.8	1139.4	1219.8	11.405	12.640	4.5422	4.5422
0.0012500	7.5000E-4	0.090000	293.15	7.7500	1272.0	26.976	26.615	24.801	20.306	20.075	20.658	1222.8	1186.8	1262.4	11.427	12.664	24.695	24.695
0.0012500	7.5000E-4	0.090000	313.15	7.7500	1272.0	47.391	47.044	44.964	40.314	40.077	40.673	1265.3	1231.2	1302.6	11.449	12.688	44.857	44.857
0.0012500	7.5000E-4	0.090000	253.15	7.7500	3132.0	-4.8689	-5.8395	-8.9325	-19.291	-19.830	-18.473	1170.7	1129.7	1215.6	11.385	13.035	-9.1829	-9.1829
0.0012500	7.5000E-4	0.090000	273.15	7.7500	3132.0	16.159	15.233	11.446	0.73228	0.17772	1.5731	1212.8	1174.4	1254.8	11.407	13.061	11.191	11.191
0.0012500	7.5000E-4	0.090000	293.15	7.7500	3132.0	37.174	36.291	31.822	20.753	20.185	21.615	1258.7	1222.6	1298.2	11.428	13.083	31.562	31.562
0.0012500	7.5000E-4	0.090000	313.15	7.7500	3132.0	58.188	57.343	52.218	40.772	40.191	41.653	1302.2	1268.1	1339.7	11.450	13.106	51.954	51.954
0.0012500	7.5000E-4	0.090000	253.15	7.7500	5040.0	4.3868	2.8225	-2.1270	-18.862	-19.724	-17.554	1201.4	1160.4	1246.4	11.387	13.473	-2.5300	-2.5300
0.0012500	7.5000E-4	0.090000	273.15	7.7500	5040.0	26.028	24.538	18.471	1.1753	0.28838	2.5201	1244.7	1206.2	1286.8	11.408	13.497	18.060	18.060
0.0012500	7.5000E-4	0.090000	293.15	7.7500	5040.0	47.648	46.232	39.064	21.209	20.299	22.588	1291.8	1255.6	1331.5	11.429	13.517	38.646	38.646
0.0012500	7.5000E-4	0.090000	313.15	7.7500	5040.0	69.268	67.915	59.691	41.240	40.310	42.650	1336.4	1302.2	1373.9	11.451	13.537	59.265	59.265
0.0012500	7.5000E-4	0.090000	253.15	10.000	1272.0	-15.168	-15.550	-16.215	-19.767	-19.947	-19.494	1543.0	1475.7	1616.8	14.647	16.214	-16.311	-16.311
0.0012500	7.5000E-4	0.090000	273.15	10.000	1272.0	5.1544	4.7884	3.8937	0.24113	0.055434	0.52268	1596.3	1533.2	1665.3	14.671	16.249	3.7956	3.7956
0.0012500	7.5000E-4	0.090000	293.15	10.000	1272.0	25.474	25.123	24.006	20.249	20.058	20.538	1648.3	1589.1	1713.2	14.694	16.280	23.906	23.906
0.0012500	7.5000E-4	0.090000	313.15	10.000	1272.0	45.793	45.454	44.126	40.256	40.060	40.552	1697.0	1641.1	1758.3	14.718	16.312	44.025	44.025
0.0012500	7.5000E-4	0.090000	253.15	10.000	3132.0	-8.1034	-9.0360	-10.682	-19.427	-19.870	-18.756	1583.5	1516.0	1657.4	14.650	16.635	-10.919	-10.919
0.0012500	7.5000E-4	0.090000	273.15	10.000	3132.0	12.685	11.792	9.5784	0.59290	0.13665	1.2847	1637.8	1574.7	1706.9	14.673	16.668	9.3371	9.3371
0.0012500	7.5000E-4	0.090000	293.15	10.000	3132.0	33.467	32.611	29.852	20.611	20.143	21.322	1690.7	1631.4	1755.6	14.696	16.699	29.607	29.607
0.0012500	7.5000E-4	0.090000	313.15	10.000	3132.0	54.250	53.426	50.143	40.628	40.148	41.356	1740.5	1684.5	1801.8	14.720	16.729	49.894	49.894
0.0012500	7.5000E-4	0.090000	253.15	10.000	5040.0	-0.84193	-2.3396	-4.9872	-19.080	-19.790	-18.003	1622.3	1554.8	1696.3	14.652	17.072	-5.3694	-5.3694
0.0012500	7.5000E-4	0.090000	273.15	10.000	5040.0	20.418	18.986	15.426	0.95229	0.22050	2.0618	1676.9	1613.8	1746.1	14.675	17.103	15.037	15.037
0.0012500	7.5000E-4	0.090000	293.15	10.000	5040.0	41.671	40.301	35.862	20.982	20.230	22.122	1730.2	1670.9	1795.2	14.698	17.132	35.467	35.467
0.0012500	7.5000E-4	0.090000	313.15	10.000	5040.0	62.923	61.605	56.322	41.010	40.240	42.177	1781.4	1725.4	1842.8	14.721	17.160	55.922	55.922
0.0012500	0.0010000	0.030000	253.15	1.0000	1272.0	-4.3375	-4.9294	-8.8012	-18.177	-19.380	-16.278	25.424	24.618	26.348	1.5439	1.6930	-9.0131	-9.0131
0.0012500	0.0010000	0.030000	273.15	1.0000	1272.0	16.673	16.151	11.658	1.8744	0.66422	3.7844	26.798	26.033	27.677	1.5512	1.6921	11.436	11.436
0.0012500	0.0010000	0.030000	293.15	1.0000	1272.0	37.703	37.237	32.152	21.931	20.713	23.854	28.139	27.408	28.978	1.5577	1.6914	31.919	31.919
0.0012500	0.0010000	0.030000	313.15	1.0000	1272.0	58.745	58.326	52.677	41.994	40.765	43.933	29.423	28.722	30.227	1.5635	1.6908	52.433	52.433
0.0012500	0.0010000	0.030000	253.15	1.0000	3132.0	18.865	17.360	8.0426	-15.309	-18.435	-10.375	26.656	25.849	27.589	1.5541	1.8312	7.5226	7.5226
0.0012500	0.0010000	0.030000	273.15	1.0000	3132.0	41.320	39.983	29.173	4.8241	1.6853	9.7778	27.976	27.209	28.863	1.5605	1.8297	28.628	28.628
0.0012500	0.0010000	0.030000	293.15	1.0000	3132.0	63.805	62.612	50.369	24.968	21.814	29.945	29.288	28.556	30.136	1.5663	1.8283	49.798	49.798
0.0012500	0.0010000	0.030000	313.15	1.0000	3132.0	86.314	85.243	71.623	45.123	41.951	50.129	30.581	29.879	31.394	1.5715	1.8270	71.027	71.027
0.0012500	0.0010000	0.030000	253.15	1.0000	5040.0	42.472	40.141	25.038	-12.373	-17.467	-4.3345	28.833	28.025	29.775	1.5622	1.9711	24.205	24.205
0.0012500	0.0010000	0.030000	273.15	1.0000	5040.0	66.434	64.353	46.896	7.8478	2.7328	15.920	30.147	29.379	31.043	1.5682	1.9692	46.021	46.021
0.0012500	0.0010000	0.030000	293.15	1.0000	5040.0	90.434	88.569	68.850	28.086	22.946	36.198	31.455	30.721	32.310	1.5738	1.9674	67.934	67.934
0.0012500	0.0010000	0.030000	313.15	1.0000	5040.0	114.46	112.78	90.887	48.341	43.172	56.500	32.747	32.042	33.567	1.5788	1.9655	89.930	89.930
0.0012500	0.0010000	0.030000	253.15	3.2500	1272.0	-14.544	-15.170	-15.200	-19.337	-19.827	-18.564	103.41	96.077	111.49	4.8382	5.2515	-15.321	-15.321
0.0012500	0.0010000	0.030000	273.15	3.2500	1272.0	5.7444	5.1635	4.8776	0.67833	0.17829	1.4675	107.06	100.17	114.68	4.8546	5.2570	4.7532	4.7532
0.0012500	0.0010000	0.030000	293.15	3.2500	1272.0	26.038	25.496	24.965	20.692	20.184	21.495	110.75	104.24	117.96	4.8711	5.2621	24.837	24.837
0.0012500	0.0010000	0.030000	313.15	3.2500	1272.0	46.337	45.829	45.062	40.706	40.190	41.519	114.37	108.21	121.23	4.8876	5.2668	44.930	44.930
0.0012500	0.0010000	0.030000	253.15	3.2500	3132.0	-6.1110	-7.8128	-7.7297	-18.353	-19.546	-16.470	103.75	96.364	111.88	4.8355	5.4102	-8.0342	-8.0342
0.0012500	0.0010000	0.030000	273.15	3.2500	3132.0	14.546	12.971	12.440	1.6871	0.46805	3.6111	107.18	100.25	114.84	4.8513	5.4119	12.129	12.129
0.0012500	0.0010000	0.030000	293.15	3.2500	3132.0	35.210	33.750	32.622	21.723	20.482	23.682	110.74	104.20	117.99	4.8674	5.4134	32.303	32.303
0.0012500	0.0010000	0.030000	313.15	3.2500	3132.0	55.886	54.530	52.820	41.756	40.497	43.745	114.35	108.16	121.24	4.8838	5.4149	52.494	52.494
0.0012500	0.0010000	0.030000	253.15	3.2500	5040.0	2.7507	-0.092711	0.14306	-17.308	-19.247	-14.247	105.31	97.899	113.50	4.8388	5.5639	-0.35126	-0.35126
0.0012500	0.0010000	0.030000	273.15	3.2500	5040.0	23.805	21.160	20.433	2.7572	0.77856	5.8799	108.50	101.54	116.21	4.8532	5.5643	19.928	19.928
0.0012500	0.0010000	0.030000	293.15	3.2500	5040.0	44.856	42.397	40.731	22.816	20.804	25.991	111.83	105.27	119.12	4.8682	5.5644	40.215	40.215
0.0012500	0.0010000	0.030000	313.15	3.2500	5040.0	65.915	63.626	61.047	42.870	40.829	46.091	115.25	109.03	122.18	4.8836	5.5642	60.520	60.520
0.0012500	0.0010000	0.030000	253.15	5.5000	1272.0	-16.524	-17.100	-16.459	-19.565	-19.896	-19.043	199.10	179.02	221.01	8.1096	8.7663	-16.561	-16.561
0.0012500	0.0010000	0.030000	273.15	5.5000	1272.0	3.6505	3.1039	3.5738	0.44715	0.10828	0.98197	204.53	185.71	225.10	8.1286	8.7800	3.4700	3.4700
0.0012500	0.0010000	0.030000	293.15	5.5000	1272.0	23.826	23.306	23.612	20.458	20.112	21.005	210.01	192.29	229.42	8.1476	8.7927	23.506	23.506
0.0012500	0.0010000	0.030000	313.15	5.5000	1272.0	44.002	43.507	43.655	40.469	40.116	41.026	215.38	198.62	233.78	8.1666	8.8044	43.547	43.547
0.0012500	0.0010000	0.030000	253.15	5.5000	3132.0	-11.205	-12.719	-11.117	-18.934	-19.737	-17.666	202.10	181.97	224.07	8.1092	8.9327	-11.373	-11.373
0.0012500	0.0010000	0.030000	273.15	5.5000	3132.0	9.2032	7.7710	8.9655	1.0971	0.27309	2.3975	207.09	188.23	227.71	8.1279	8.9428	8.7051	8.7051
0.0012500	0.0010000	0.030000	293.15	5.5000	3132.0	29.610	28.254	29.055	21.125	20.282	22.456	212.16	194.40	231.62	8.1467	8.9517	28.790	28.790
0.0012500	0.0010000	0.030000	313.15	5.5000	3132.0	50.016	48.732	49.152	41.152	40.291	42.510	217.28	200.49	235.72	8.1657	8.9594	48.882	48.882
0.0012500	0.0010000	0.030000	253.15	5.5000	5040.0	-5.5274	-8.0749	-5.4716	-18.289	-19.565	-16.275	205.15	184.96	227.20	8.1090	9.0986	-5.8894	-5.8894
0.0012500	0.0010000	0.030000	273.15	5.5000	5040.0	15.124	12.709	14.674	1.7620	0.45167	3.8301	209.76	190.84	230.46	8.1271	9.1068	14.249	14.249
0.0012500	0.0010000	0.030000	293.15	5.5000	5040.0	35.764	33.475	34.824	21.809	20.467	23.928	214.45	196.64	233.97	8.1456	9.1133	34.392	34.392
0.0012500	0.0010000	0.030000	313.15	5.5000	5040.0	56.396	54.229	54.979	41.853	40.481	44.019	219.22	202.38	237.72	8.1644	9.1186	54.540	54.540
0.0012500	0.0010000	0.030000	253.15	7.7500	1272.0	-17.379	-17.919	-17.026	-19.672	-19.926	-19.273	309.97	271.05	352.36	11.372	12.274	-17.119	-17.119
0.0012500	0.0010000	0.030000	273.15	7.7500	1272.0	2.7443	2.2279	2.9900	0.33814	0.077593	0.74934	316.09	279.67	355.79	11.394	12.294	2.8952	2.8952
0.0012500	0.0010000	0.030000	293.15	7.7500	1272.0	22.869	22.374	23.009	20.348	20.081	20.769	322.56	288.30	359.93	11.416	12.312	22.913	22.913
0.0012500	0.0010000	0.030000	313.15	7.7500	1272.0	42.993	42.518	43.032	40.357	40.084	40.788	329.24	296.87	364.58	11.438	12.330	42.934	42.934
0.0012500	0.0010000	0.030000	253.15	7.7500	3132.0	-13.447	-14.817	-12.635	-19.196	-19.816	-18.217	315.56	276.59	358.00	11.374	12.435	-12.867	-12.867
0.0012500	0.0010000	0.030000	273.15	7.7500	3132.0	6.8501	5.5416	7.4073	0.83019	0.19250	1.8366	321.32	284.86	361.07	11.395	12.452	7.1711	7.1711
0.0012500	0.0010000	0.030000	293.15	7.7500	3132.0	27.150	25.897	27.459	20.854	20.200	21.886	327.39	293.09	364.81	11.417	12.469	27.218	27.218
0.0012500	0.0010000	0.030000	313.15	7.7500	3132.0	47.449	46.248	47.516	40.876	40.208	41.932	333.67	301.27	369.07	11.439	12.484	47.272	47.272
0.0012500	0.0010000	0.030000	253.15	7.7500	5040.0	-9.2561	-11.536	-8.0458	-18.711	-19.700	-17.150	320.71	281.69	363.24	11.375	12.605	-8.4251	-8.4251
0.0012500	0.0010000	0.030000	273.15	7.7500	5040.0	11.218	9.0370	12.031	1.3311	0.31359	2.9370	326.12	289.60	365.94	11.396	12.620	11.646	11.646
0.0012500	0.0010000	0.030000	293.15	7.7500	5040.0	31.693	29.604	32.121	21.370	20.326	23.018	331.77	297.42	369.26	11.418	12.634	31.730	31.730
0.0012500	0.0010000	0.030000	313.15	7.7500	5040.0	52.163	50.161	52.218	41.406	40.338	43.092	337.65	305.19	373.10	11.439	12.647	51.822	51.822
0.0012500	0.0010000	0.030000	253.15	10.000	1272.0	-17.861	-18.372	-17.366	-19.736	-19.943	-19.410	436.87	373.04	506.40	14.630	15.789	-17.454	-17.454
0.0012500	0.0010000	0.030000	273.15	10.000	1272.0	2.2342	1.7424	2.6430	0.27318	0.059893	0.60979	442.57	382.89	507.59	14.655	15.812	2.5530	2.5530
0.0012500	0.0010000	0.030000	293.15	10.000	1272.0	22.330	21.856	22.654	20.282	20.063	20.628	449.06	392.97	510.18	14.680	15.836	22.563	22.563
0.0012500	0.0010000	0.030000	313.15	10.000	1272.0	42.426	41.969	42.667	40.290	40.065	40.644	456.12	403.16	513.84	14.704	15.858	42.575	42.575
0.0012500	0.0010000	0.030000	253.15	10.000	3132.0	-14.692	-15.966	-13.510	-19.352	-19.859	-18.551	444.26	380.39	513.85	14.633	15.943	-13.730	-13.730
0.0012500	0.0010000	0.030000	273.15	10.000	3132.0	5.5387	4.3150	6.5126	0.67154	0.14782	1.4981	449.69	389.96	514.77	14.658	15.964	6.2898	6.2898
0.0012500	0.0010000	0.030000	293.15	10.000	3132.0	25.772	24.594	26.542	20.693	20.154	21.542	455.86	399.73	517.03	14.682	15.986	26.316	26.316
0.0012500	0.0010000	0.030000	313.15	10.000	3132.0	46.006	44.870	46.577	40.712	40.161	41.583	462.60	409.61	520.37	14.706	16.007	46.348	46.348
0.0012500	0.0010000	0.030000	253.15	10.000	5040.0	-11.352	-13.442	-9.5218	-18.959	-19.773	-17.675	451.25	387.32	520.91	14.635	16.109	-9.8787	-9.8787
0.0012500	0.0010000	0.030000	273.15	10.000	5040.0	9.0192	7.0087	10.519	1.0782	0.23894	2.4026	456.43	396.65	521.57	14.660	16.129	10.157	10.157
0.0012500	0.0010000	0.030000	293.15	10.000	5040.0	29.392	27.455	30.570	21.112	20.250	22.474	462.28	406.10	523.52	14.684	16.149	30.204	30.204
0.0012500	0.0010000	0.030000	313.15	10.000	5040.0	49.763	47.897	50.630	41.144	40.260	42.539	468.64	415.60	526.47	14.707	16.168	50.259	50.259
0.0012500	0.0010000	0.060000	253.15	1.0000	1272.0	10.159	9.6174	-1.4561	-18.180	-19.389	-16.272	51.978	51.168	52.910	1.5478	1.7835	-1.6882	-1.6882
0.0012500	0.0010000	0.060000	273.15	1.0000	1272.0	32.325	31.845	19.575	1.8718	0.65659	3.7897	55.008	54.239	55.894	1.5549	1.7827	19.330	19.330
0.0012500	0.0010000	0.060000	293.15	1.0000	1272.0	54.499	54.068	40.640	21.929	20.706	23.859	57.929	57.195	58.775	1.5612	1.7821	40.383	40.383
0.0012500	0.0010000	0.060000	313.15	1.0000	1272.0	76.674	76.284	61.737	41.993	40.760	43.938	60.681	59.977	61.491	1.5668	1.7815	61.468	61.468
0.0012500	0.0010000	0.060000	253.15	1.0000	3132.0	54.310	53.030	25.907	-15.309	-18.447	-10.357	58.055	57.244	58.997	1.5577	2.0561	25.339	25.339
0.0012500	0.0010000	0.060000	273.15	1.0000	3132.0	79.579	78.442	48.436	4.8228	1.6745	9.7916	61.215	60.444	62.110	1.5640	2.0542	47.838	47.838
0.0012500	0.0010000	0.060000	293.15	1.0000	3132.0	104.85	103.83	71.030	24.966	21.804	29.956	64.308	63.572	65.163	1.5696	2.0523	70.402	70.402
0.0012500	0.0010000	0.060000	313.15	1.0000	3132.0	130.11	129.20	93.679	45.121	41.943	50.138	67.305	66.599	68.123	1.5746	2.0504	93.021	93.021
0.0012500	0.0010000	0.060000	253.15	1.0000	5040.0	99.173	97.292	53.458	-12.369	-17.480	-4.3029	66.441	65.628	67.391	1.5657	2.3332	52.547	52.547
0.0012500	0.0010000	0.060000	273.15	1.0000	5040.0	127.62	125.94	77.567	7.8505	2.7215	15.945	69.776	69.004	70.679	1.5716	2.3302	76.607	76.607
0.0012500	0.0010000	0.060000	293.15	1.0000	5040.0	156.04	154.53	101.76	28.087	22.936	36.217	73.037	72.300	73.900	1.5769	2.3271	100.75	100.75
0.0012500	0.0010000	0.060000	313.15	1.0000	5040.0	184.42	183.06	126.03	48.343	43.164	56.516	76.198	75.491	77.024	1.5817	2.3239	124.97	124.97
0.0012500	0.0010000	0.060000	253.15	3.2500	1272.0	-10.099	-10.703	-12.833	-19.336	-19.832	-18.553	194.44	187.04	202.63	4.8511	5.3395	-12.959	-12.959
0.0012500	0.0010000	0.060000	273.15	3.2500	1272.0	10.545	9.9837	7.3967	0.67944	0.17418	1.4769	203.21	196.27	210.94	4.8673	5.3455	7.2667	7.2667
0.0012500	0.0010000	0.060000	293.15	3.2500	1272.0	31.190	30.667	27.639	20.693	20.180	21.503	211.93	205.38	219.25	4.8835	5.3510	27.505	27.505
0.0012500	0.0010000	0.060000	313.15	3.2500	1272.0	51.838	51.347	47.895	40.707	40.187	41.527	220.35	214.14	227.30	4.8998	5.3561	47.757	47.757
0.0012500	0.0010000	0.060000	253.15	3.2500	3132.0	4.7647	3.1545	-1.8380	-18.349	-19.562	-16.436	197.03	189.58	205.28	4.8507	5.6327	-2.1491	-2.1491
0.0012500	0.0010000	0.060000	273.15	3.2500	3132.0	26.281	24.798	18.685	1.6892	0.45307	3.6402	205.75	198.76	213.52	4.8661	5.6344	18.364	18.364
0.0012500	0.0010000	0.060000	293.15	3.2500	3132.0	47.803	46.433	39.228	21.724	20.468	23.707	214.63	208.04	221.98	4.8819	5.6359	38.898	38.898
0.0012500	0.0010000	0.060000	313.15	3.2500	3132.0	69.335	68.064	59.798	41.757	40.483	43.767	223.46	217.22	230.45	4.8978	5.6373	59.458	59.458
0.0012500	0.0010000	0.060000	253.15	3.2500	5040.0	20.150	17.506	9.5977	-17.300	-19.273	-14.187	203.52	196.05	211.82	4.8555	5.9254	9.0965	9.0965
0.0012500	0.0010000	0.060000	273.15	3.2500	5040.0	42.576	40.133	30.460	2.7617	0.75298	5.9320	211.81	204.80	219.63	4.8697	5.9255	29.944	29.944
0.0012500	0.0010000	0.060000	293.15	3.2500	5040.0	64.995	62.736	51.336	22.818	20.779	26.037	220.37	213.75	227.76	4.8844	5.9249	50.805	50.805
0.0012500	0.0010000	0.060000	313.15	3.2500	5040.0	87.420	85.325	72.243	42.871	40.805	46.132	228.99	222.72	236.02	4.8995	5.9241	71.697	71.697
0.0012500	0.0010000	0.060000	253.15	5.5000	1272.0	-13.899	-14.464	-14.983	-19.563	-19.898	-19.034	360.64	340.38	382.88	8.1299	8.8599	-15.088	-15.088
0.0012500	0.0010000	0.060000	273.15	5.5000	1272.0	6.4823	5.9479	5.1315	0.44902	0.10576	0.99078	374.46	355.47	395.33	8.1490	8.8743	5.0238	5.0238
0.0012500	0.0010000	0.060000	293.15	5.5000	1272.0	26.863	26.356	25.254	20.460	20.109	21.013	388.05	370.17	407.75	8.1680	8.8873	25.144	25.144
0.0012500	0.0010000	0.060000	313.15	5.5000	1272.0	47.243	46.760	45.384	40.470	40.113	41.033	401.25	384.34	419.93	8.1870	8.8993	45.272	45.272
0.0012500	0.0010000	0.060000	253.15	5.5000	3132.0	-4.7683	-6.2384	-7.4203	-18.929	-19.744	-17.642	367.48	347.17	389.79	8.1306	9.1597	-7.6806	-7.6806
0.0012500	0.0010000	0.060000	273.15	5.5000	3132.0	16.141	14.757	12.853	1.1019	0.26545	2.4219	380.73	361.70	401.66	8.1495	9.1698	12.586	12.586
0.0012500	0.0010000	0.060000	293.15	5.5000	3132.0	37.048	35.743	33.137	21.130	20.274	22.480	394.03	376.11	413.78	8.1683	9.1784	32.865	32.865
0.0012500	0.0010000	0.060000	313.15	5.5000	3132.0	57.954	56.720	53.435	41.155	40.283	42.532	407.26	390.31	425.98	8.1872	9.1864	53.157	53.157
0.0012500	0.0010000	0.060000	253.15	5.5000	5040.0	4.7863	2.3336	0.51110	-18.280	-19.579	-16.229	375.98	355.61	398.37	8.1321	9.4636	0.090257	0.090257
0.0012500	0.0010000	0.060000	273.15	5.5000	5040.0	26.238	23.925	20.967	1.7701	0.43737	3.8734	388.43	369.34	409.44	8.1503	9.4713	20.537	20.537
0.0012500	0.0010000	0.060000	293.15	5.5000	5040.0	47.675	45.495	41.431	21.816	20.452	23.969	401.01	383.04	420.83	8.1686	9.4772	40.992	40.992
0.0012500	0.0010000	0.060000	313.15	5.5000	5040.0	69.105	67.048	61.904	41.858	40.466	44.056	413.69	396.69	432.47	8.1872	9.4823	61.455	61.455
0.0012500	0.0010000	0.060000	253.15	7.7500	1272.0	-15.518	-16.051	-15.914	-19.671	-19.927	-19.266	545.59	506.29	588.62	11.399	12.380	-16.011	-16.011
0.0012500	0.0010000	0.060000	273.15	7.7500	1272.0	4.7516	4.2429	4.1511	0.33969	0.075877	0.75604	563.24	526.46	603.55	11.422	12.401	4.0530	4.0530
0.0012500	0.0010000	0.060000	293.15	7.7500	1272.0	25.018	24.533	24.224	20.349	20.079	20.776	580.92	546.31	618.87	11.444	12.420	24.124	24.124
0.0012500	0.0010000	0.060000	313.15	7.7500	1272.0	45.287	44.822	44.304	40.358	40.082	40.794	598.37	565.67	634.27	11.466	12.438	44.202	44.202
0.0012500	0.0010000	0.060000	253.15	7.7500	3132.0	-8.8663	-10.216	-9.8644	-19.192	-19.820	-18.201	557.97	518.62	601.07	11.401	12.676	-10.102	-10.102
0.0012500	0.0010000	0.060000	273.15	7.7500	3132.0	11.784	10.500	10.299	0.83406	0.18796	1.8538	574.91	538.08	615.28	11.423	12.694	10.056	10.056
0.0012500	0.0010000	0.060000	293.15	7.7500	3132.0	32.429	31.206	30.475	20.858	20.195	21.903	592.19	557.55	630.20	11.445	12.710	30.228	30.228
0.0012500	0.0010000	0.060000	313.15	7.7500	3132.0	53.078	51.909	50.667	40.880	40.202	41.949	609.28	576.55	645.23	11.467	12.725	50.415	50.415
0.0012500	0.0010000	0.060000	253.15	7.7500	5040.0	-1.8986	-4.1389	-3.5403	-18.704	-19.708	-17.120	569.83	530.43	613.02	11.403	12.984	-3.9247	-3.9247
0.0012500	0.0010000	0.060000	273.15	7.7500	5040.0	19.131	17.003	16.725	1.3377	0.30538	2.9669	586.21	549.33	626.66	11.425	12.999	16.334	16.334
0.0012500	0.0010000	0.060000	293.15	7.7500	5040.0	40.157	38.131	37.014	21.376	20.318	23.047	602.75	568.05	640.83	11.447	13.012	36.616	36.616
0.0012500	0.0010000	0.060000	313.15	7.7500	5040.0	61.185	59.252	57.322	41.412	40.329	43.121	619.26	586.47	655.27	11.468	13.024	56.917	56.917
0.0012500	0.0010000	0.060000	253.15	10.000	1272.0	-16.420	-16.928	-16.449	-19.735	-19.944	-19.405	750.24	685.74	820.87	14.664	15.913	-16.540	-16.540
0.0012500	0.0010000	0.060000	273.15	10.000	1272.0	3.7870	3.3003	3.5901	0.27424	0.058552	0.61465	771.06	710.74	837.11	14.690	15.938	3.4973	3.4973
0.0012500	0.0010000	0.060000	293.15	10.000	1272.0	23.994	23.526	23.639	20.283	20.061	20.633	791.33	734.63	853.44	14.714	15.962	23.544	23.544
0.0012500	0.0010000	0.060000	313.15	10.000	1272.0	44.199	43.750	43.692	40.291	40.064	40.650	811.81	758.29	870.48	14.739	15.986	43.596	43.596
0.0012500	0.0010000	0.060000	253.15	10.000	3132.0	-11.139	-12.405	-11.240	-19.349	-19.863	-18.539	767.32	702.77	838.02	14.667	16.205	-11.465	-11.465
0.0012500	0.0010000	0.060000	273.15	10.000	3132.0	9.3631	8.1519	8.8621	0.67423	0.14440	1.5104	787.09	726.72	853.21	14.692	16.228	8.6332	8.6332
0.0012500	0.0010000	0.060000	293.15	10.000	3132.0	29.864	28.704	28.980	20.696	20.151	21.555	807.04	750.30	869.21	14.717	16.250	28.748	28.748
0.0012500	0.0010000	0.060000	313.15	10.000	3132.0	50.366	49.251	49.110	40.715	40.157	41.596	827.27	773.70	886.00	14.741	16.271	48.874	48.874
0.0012500	0.0010000	0.060000	253.15	10.000	5040.0	-5.6252	-7.7073	-5.8334	-18.955	-19.778	-17.655	783.08	718.47	853.85	14.669	16.511	-6.1973	-6.1973
0.0012500	0.0010000	0.060000	273.15	10.000	5040.0	15.173	13.183	14.334	1.0826	0.23319	2.4231	802.21	741.78	868.40	14.694	16.532	13.965	13.965
0.0012500	0.0010000	0.060000	293.15	10.000	5040.0	35.967	34.064	34.524	21.117	20.244	22.495	821.70	764.91	883.94	14.719	16.551	34.148	34.148
0.0012500	0.0010000	0.060000	313.15	10.000	5040.0	56.762	54.937	54.731	41.148	40.254	42.561	841.45	787.83	900.24	14.743	16.569	54.350	54.350
0.0012500	0.0010000	0.090000	253.15	1.0000	1272.0	24.726	24.230	5.7368	-18.172	-19.372	-16.279	83.541	82.734	84.466	1.5407	1.8733	5.4962	5.4962
